0.116054, -0.229032, -0.238078, -0.101678, -0.041807, -0.048395, -0.163078, -0.105165, 0.033658, 
-0.238810, -0.251868, -0.143323, -0.097900, -0.036997, 0.004644, 0.024573, 0.060896, -0.005896, 
0.204089, 0.074564, -0.014856, -0.178643, -0.122922, 0.036310, 0.002960, -0.221612, -0.160821, 
-0.111941, 0.056702, 0.068061, -0.072274, -0.089294, 0.058674, 0.096626, 0.112755, -0.000676, 
0.051254, -0.116252, 0.182227, -0.042305, 0.100372, 0.009770, -0.224820, 0.049080, 0.114145, 
-0.263327, -0.232396, 0.072737, 0.066078, -0.001692, 0.077030, -0.027126, -0.050379, -0.256898, 
-0.338203, 0.007110, 0.013395, -0.058827, -0.224330, 0.171914, 0.021566, 0.073229, -0.098680, 
-0.012457, 0.246425, 0.092226, 0.224714, -0.003068, -0.272376, -0.023062, 0.175200, -0.038483, 
0.026363, 0.039832, -0.231400, -0.129142, -0.192793, -0.114429, -0.248506, -0.042869, -0.228050, 
-0.012527, 0.125958, -0.014402, -0.075844, 0.156901, -0.206491, 0.144492, -0.217600, 0.153387, 
0.112663, -0.009525, 0.108343, -0.116607, 0.200772, 0.058754, 0.019975, -0.113224, -0.118008, 
0.030145, 0.015189, -0.245111, 0.262586, 0.030751, 0.012025, 0.023827, -0.009298, 0.034968, 
0.009758, -0.031713, -0.322130, -0.044860, 0.164205, -0.036318, 0.053110, -0.035512, -0.131800, 
-0.009334, -0.146744, -0.017116, -0.088915, 0.026884, -0.003605, -0.039088, -0.154742, -0.056419, 
0.134399, -0.137911, -0.076896, 0.124921, -0.144704, 0.088549, -0.042277, 0.085427, 0.128432, 
-0.136670, -0.299692, 0.031824, -0.037812, -0.038045, -0.118688, 0.122129, 0.089154, 0.063118, 
-0.101158, -0.181354, -0.318046, 0.031607, -0.105365, 0.058017, 0.158036, 0.147306, -0.192960, 
0.023348, -0.269437, -0.114133, 0.001701, -0.031869, 0.138198, 0.043747, 0.001280, 0.037596, 
-0.147990, -0.026111, -0.171266, 0.052660, -0.198433, -0.008528, -0.086792, -0.038122, 0.114412, 
-0.178122, -0.018024, 0.105018, -0.025412, 0.105776, -0.054815, 0.023575, -0.109156, -0.057652, 
-0.008396, 0.143412, 0.268701, 0.018863, 0.010762, 0.136170, 0.211345, -0.148416, 0.131347, 
0.001513, -0.170388, 0.076034, 0.110478, 0.030378, 0.049709, -0.138971, -0.014135, -0.014699, 
-0.210335, 0.051420, -0.047170, 0.032659, -0.065078, -0.072159, 0.076233, 0.069966, -0.319103, 
-0.016608, 0.005920, -0.019339, 0.130036, 0.002489, -0.095264, -0.044341, -0.008483, -0.295235, 
0.062069, 0.139609, -0.085749, -0.174621, 0.067836, -0.010315, 0.035803, 0.022245, 0.077452, 
0.003111, 0.237627, -0.089311, -0.156765, -0.047671, -0.160709, -0.110444, 0.054561, -0.086152, 
-0.202143, -0.138652, 0.078409, 0.085515, -0.242030, -0.019516, -0.034361, 0.025406, -0.292812, 
-0.148995, 0.027575, -0.145795, -0.005312, -0.101649, 0.122854, 0.032745, -0.252638, 0.058654, 
-0.029814, -0.084265, 0.098847, -0.156624, -0.208358, 0.135345, 0.093838, -0.057297, -0.146604, 
0.014075, -0.014912, 0.006991, -0.035243, -0.140636, 0.274659, -0.042846, -0.153875, 0.036810, 
-0.351804, -0.147190, -0.078125, 0.071299, 0.132957, -0.066409, -0.231254, 0.026119, -0.118647, 
-0.038336, 0.014880, 0.140673, -0.185290, 0.060747, -0.042195, 0.061874, 0.155371, -0.038597, 
-0.073274, -0.123423, 0.152726, -0.043301, -0.130053, 0.067541, 0.252319, 0.018809, 0.040940, 
-0.025788, 0.227264, -0.046882, 0.075410, -0.339782, -0.012385, -0.071235, 0.132628, 0.002189, 
-0.047716, 0.049457, -0.116722, -0.079765, -0.219498, -0.055496, -0.139676, -0.129913, 0.070879, 
-0.115639, -0.212862, -0.031040, -0.176434, -0.103207, 0.172289, -0.069999, 0.140304, -0.200740, 
-0.061652, -0.227853, 0.143620, 0.016112, 0.055266, -0.074268, -0.212176, -0.019357, -0.017697, 
-0.296731, -0.086245, -0.099786, 0.154673, -0.184828, 0.101046, 0.002318, -0.144965, 0.051392, 
-0.169304, -0.263250, -0.197612, -0.101001, -0.261491, 0.051535, 0.121948, -0.096233, 0.054788, 
0.012283, -0.035504, -0.233659, -0.197991, 0.005493, 0.246911, 0.008074, 0.101031, 0.053160, 
0.108963, 0.011188, 0.084613, -0.009848, -0.081778, -0.105058, 0.115964, -0.060354, 0.161189, 
-0.114507, -0.063126, 0.164090, 0.075359, 0.146724, 0.250197, -0.013376, -0.204366, -0.046778, 
-0.208033, -0.049835, 0.164754, 0.041305, -0.029547, 0.051760, 0.065187, 0.051069, 0.220261, 
-0.010431, 0.166757, -0.092849, 0.168129, -0.098094, -0.124251, 0.067978, 0.228381, -0.048457, 
0.225742, -0.058312, -0.005597, 0.091491, 0.041620, -0.140185, -0.047081, 0.026117, 0.122425, 
-0.026184, 0.197111, 0.022691, -0.118476, 0.022000, 0.009178, 0.025225, 0.109026, -0.131663, 
-0.071479, -0.060343, 0.037369, -0.066056, 0.305878, -0.122921, -0.108163, -0.029193, 0.166453, 
-0.056713, -0.290265, -0.088974, -0.259613, -0.010246, -0.081858, -0.048022, -0.187301, 0.139620, 
-0.228423, 0.102491, -0.037229, 0.003314, -0.129905, -0.103955, 0.201349, 0.049798, -0.001454, 
-0.110189, -0.027414, 0.063747, -0.020999, -0.030187, -0.141493, 0.121639, -0.146950, -0.101989, 
-0.247314, 0.172340, -0.093287, 0.123571, 0.142793, 0.089846, -0.080962, 0.048883, 0.235598, 
0.047504, -0.065492, 0.128147, -0.029842, 0.080652, 0.004916, -0.013745, 0.133420, -0.013786, 
-0.023828, 0.084473, 0.249887, 0.054380, 0.014386, 0.109032, 0.103287, -0.117773, -0.301704, 
-0.160248, -0.286748, 0.116152, 0.092242, -0.031844, -0.307861, -0.025926, -0.238547, -0.265940, 
-0.201761, -0.083470, -0.179106, -0.094488, 0.021727, 0.038201, 0.003278, -0.147506, 0.229814, 
-0.053080, -0.207113, -0.051904, 0.228466, -0.101342, -0.169317, -0.173594, -0.262211, 0.139448, 
0.117382, 0.109709, 0.192044, 0.103859, -0.030673, 0.010157, 0.179427, -0.124171, -0.265626, 
-0.202442, -0.116613, 0.005003, -0.208493, 0.046495, -0.205183, 0.033533, 0.004913, -0.100229, 
-0.110569, 0.105446, -0.234093, -0.092362, 0.150852, -0.006323, -0.007752, -0.008787, -0.298230, 
0.141759, -0.363186, -0.017925, -0.124656, 0.027864, 0.003204, -0.078501, 0.026790, -0.000253, 
-0.077913, 0.032300, 0.146541, 0.082894, -0.145336, 0.038922, -0.152402, 0.104323, -0.060908, 
-0.036531, -0.009877, 0.032622, 0.042863, 0.137308, -0.163063, -0.177080, 0.127794, 0.100580, 
0.176476, -0.074350, -0.157639, -0.054432, -0.081448, -0.007713, 0.154453, 0.087756, -0.309719, 
-0.000345, -0.015089, -0.053113, -0.043233, -0.032395, 0.077825, -0.045020, -0.403579, -0.054978, 
-0.069812, -0.145684, -0.121276, -0.096804, -0.086432, -0.040997, 0.118265, 0.055762, 0.107654, 
-0.123069, -0.150626, -0.052804, 0.016581, 0.107640, 0.152536, 0.016846, -0.079926, -0.032427, 
0.066931, 0.090512, -0.018332, -0.075698, -0.184846, -0.076556, 0.117800, -0.048249, 0.022980, 
-0.139622, 0.050741, 0.036881, 0.008852, -0.026360, 0.031772, -0.031273, 0.207955, -0.104502, 
-0.076977, 0.206174, 0.140904, -0.134910, 0.118550, -0.056094, -0.238746, -0.029365, 0.011547, 
-0.058560, -0.043863, 0.046935, -0.133435, -0.029816, -0.325795, -0.125647, 0.064747, 0.038942, 
0.172561, -0.027262, 0.038299, -0.049475, -0.290272, 0.037645, -0.120705, 0.054997, 0.089464, 
-0.040357, -0.035942, 0.077088, 0.156467, -0.008614, -0.113127, -0.058517, -0.149291, 0.078008, 
0.022428, -0.059508, -0.121673, 0.005605, -0.069402, -0.132140, 0.087659, -0.027674, 0.019969, 
0.155432, 0.138871, 0.011075, 0.053854, 0.019667, 0.141276, 0.002315, -0.038545, 0.167238, 
0.235466, 0.000662, 0.001108, 0.029780, -0.075900, -0.032149, 0.072074, -0.126969, -0.105383, 
-0.025404, 0.003116, -0.005386, -0.349079, -0.136858, 0.056072, 0.027726, 0.109224, -0.432511, 
-0.158989, -0.250315, -0.133731, 0.080867, -0.195405, -0.063303, 0.143910, -0.113407, 0.060960, 
-0.107468, -0.172069, 0.022974, 0.024935, -0.222034, -0.195250, -0.111679, 0.030081, -0.036138, 
-0.047696, 0.023843, -0.209459, -0.184382, 0.039990, -0.277784, 0.174109, -0.162159, 0.043158, 
0.092006, -0.144810, -0.017381, -0.033266, -0.025095, -0.108684, -0.181271, -0.217307, 0.108145, 
0.088248, -0.064182, 0.120567, 0.118876, 0.000557, 0.042204, -0.103165, -0.430778, 0.096402, 
0.058670, 0.040053, -0.446062, -0.244796, -0.144528, 0.045280, 0.022966, 0.050314, -0.277282, 
0.115618, -0.175311, 0.077918, -0.196288, 0.022892, -0.168009, -0.150159, 0.037739, -0.138961, 
0.008397, -0.018642, 0.010321, -0.098373, 0.047887, -0.199916, -0.075968, -0.113249, -0.210743, 
-0.231271, 0.049332, -0.115816, 0.013709, 0.110878, 0.058259, 0.178954, 0.074169, -0.091715, 
0.093011, 0.099281, 0.005440, -0.276666, 0.086805, -0.228079, 0.118272, -0.210773, 0.106087, 
-0.015296, 0.055439, 0.138221, 0.044289, -0.189572, 0.117427, 0.095884, 0.017731, 0.087298, 
-0.013560, 0.025022, -0.220097, -0.360857, -0.106041, 0.036585, 0.053679, 0.199453, -0.232832, 
0.143301, 0.024111, -0.210724, -0.007240, -0.157356, 0.079131, 0.113288, 0.023994, -0.009571, 
0.033419, -0.164515, 0.025454, 0.166177, -0.003343, -0.254596, -0.005749, 0.071288, 0.053020, 
0.156478, 
